player_id,given_name,family_name,birth_date,pan_wd_id,pan_wp_id,pan_slug,pan_name,pan_occupation,match_method
P-71287,Mohsen,Labidi,1954-01-15,,,,,,sin_match
P-49952,Brian,Labone,1940-01-23,Q538322,2106601,Brian_Labone,Brian Labone,SOCCER PLAYER,slug_exacto
P-33713,Ángel,Labruna,1918-09-28,Q251721,6169421,Ángel_Labruna,Ángel Labruna,SOCCER PLAYER,slug_exacto
P-01137,Marius,Lăcătuș,1964-04-05,Q539125,1563778,Marius_Lăcătuș,Marius Lăcătuș,SOCCER PLAYER,slug_exacto
P-23484,Mehdi,Lacen,1984-03-15,Q431562,3197371,Mehdi_Lacen,Mehdi Lacen,SOCCER PLAYER,slug_exacto
P-91386,László,Lachos,1933-01-17,,,,,,sin_match
P-16067,Bernard,Lacombe,1952-08-15,Q4232,3204223,Bernard_Lacombe,Bernard Lacombe,SOCCER PLAYER,slug_exacto
P-52310,Dražen,Ladić,1963-01-01,Q471594,1925263,Dražen_Ladić,Dražen Ladić,SOCCER PLAYER,slug_exacto
P-63080,Maurice,Lafont,1927-09-13,Q1375905,10852710,Maurice_Lafont,Maurice Lafont,SOCCER PLAYER,slug_exacto
P-12120,not applicable,Lafuente,1907-12-31,Q2419901,25725688,Ramón_de_la_Fuente_Leal,Ramón de la Fuente Leal,SOCCER PLAYER,slug_exacto
P-33746,Abdeslam,Laghrissi,1962-01-05,Q1984060,30272492,Abdeslam_Laghrissi,Abdeslam Laghrissi,SOCCER PLAYER,slug_exacto
P-18599,Philipp,Lahm,1983-11-11,Q43682,2169603,Philipp_Lahm,Philipp Lahm,SOCCER PLAYER,slug_exacto
P-94864,Témime,Lahzami,1949-01-01,Q2527189,16237132,Témime_Lahzami,Témime Lahzami,SOCCER PLAYER,slug_exacto
P-29063,Aïssa,Laïdouni,1996-12-13,Q26838702,51551445,Aïssa_Laïdouni,Aïssa Laïdouni,SOCCER PLAYER,slug_exacto
P-09837,Abdelkader,Laïfaoui,1981-07-29,Q307963,17364164,Abdelkader_Laïfaoui,Abdelkader Laïfaoui,SOCCER PLAYER,slug_exacto
P-17413,Antonio,Laing,1958-12-27,,,,,,sin_match
P-10947,Jan,Lála,1936-09-10,Q719474,5376292,Jan_Lála,Jan Lála,SOCCER PLAYER,slug_exacto
P-79863,Alexi,Lalas,1970-06-01,Q168371,893236,Alexi_Lalas,Alexi Lalas,SOCCER PLAYER,slug_exacto
P-22075,Adam,Lallana,1988-05-10,Q59719,6632765,Adam_Lallana,Adam Lallana,SOCCER PLAYER,slug_exacto
P-30371,Bernard,Lama,1963-04-07,Q314328,5272863,Bernard_Lama,Bernard Lama,SOCCER PLAYER,slug_exacto
P-04803,not applicable,Lamá,1981-02-01,Q603442,5172368,Lamá_(Angolan_footballer),Lamá,SOCCER PLAYER,slug_exacto
P-53183,José Luis,Lamadrid,1930-07-03,,,,,,sin_match
P-30400,Paul,Lambert,1969-08-07,Q246724,1655123,Paul_Lambert,Paul Lambert,SOCCER PLAYER,slug_exacto
P-59854,Raoul,Lambert,1944-10-20,Q219356,3578352,Raoul_Lambert,Raoul Lambert,SOCCER PLAYER,slug_exacto
P-70595,Rickie,Lambert,1982-02-16,Q511720,5782694,Rickie_Lambert,Rickie Lambert,SOCCER PLAYER,slug_exacto
P-03817,Robert,Lamoot,1911-03-18,Q2450031,28409399,Robert_Lamoot,Robert Lamoot,SOCCER PLAYER,slug_exacto
P-65534,Frank,Lampard,1978-06-20,Q41533,708834,Frank_Lampard,Frank Lampard,SOCCER PLAYER,slug_exacto
P-12913,Tariq,Lamptey,2000-09-30,Q80197171,62691513,Tariq_Lamptey,Tariq Lamptey,SOCCER PLAYER,slug_exacto
P-93664,Abdallah,Lamrani,1946-01-01,Q1472692,33197638,Abdallah_Lamrani,Abdallah Lamrani,SOCCER PLAYER,slug_exacto
P-40516,Abdelmajid,Lamriss,1959-02-12,Q84059,33281322,Abdelmajid_Lamriss,Abdelmajid Lamriss,SOCCER PLAYER,slug_exacto
P-87363,Honorino,Landa,1942-06-01,Q582863,5301236,Honorino_Landa,Honorino Landa,SOCCER PLAYER,slug_exacto
P-35433,Spartaco,Landini,1944-01-31,Q2519143,15813732,Spartaco_Landini,Spartaco Landini,SOCCER PLAYER,slug_exacto
P-30652,Mickaël,Landreau,1979-05-14,Q149933,3072932,Mickaël_Landreau,Mickaël Landreau,SOCCER PLAYER,slug_exacto
P-18113,Denny,Landzaat,1976-05-06,Q313206,1890456,Denny_Landzaat,Denny Landzaat,SOCCER PLAYER,slug_exacto
P-95507,Michael,Lang,1991-02-08,Q679530,22341732,Michael_Lang_(footballer),Michael Lang,SOCCER PLAYER,api_qid
P-57903,Noa,Lang,1999-06-17,Q29441778,53802154,Noa_Lang,Noa Lang,SOCCER PLAYER,slug_exacto
P-69133,Isidro,Lángara,1912-05-25,Q470448,6836323,Isidro_Lángara,Isidro Lángara,SOCCER PLAYER,slug_exacto
P-84091,Wim,Langendaal,1909-04-13,Q2634806,33244362,Wim_Lagendaal,Wim Lagendaal,SOCCER PLAYER,api_qid
P-15064,Mitchell,Langerak,1988-08-22,Q691911,7692348,Mitchell_Langerak,Mitchell Langerak,SOCCER PLAYER,slug_exacto
P-99087,Marcel,Langiller,1908-06-02,Q557987,7803835,Marcel_Langiller,Marcel Langiller,SOCCER PLAYER,slug_exacto
P-05619,Ronald,Langón,1939-08-06,,,,,,sin_match
P-29493,Mihály,Lantos,1928-09-29,Q643287,9722718,Mihály_Lantos,Mihály Lantos,SOCCER PLAYER,slug_exacto
P-27162,Damián,Lanza,1982-04-10,Q1158571,5284021,Damián_Lanza,Damián Lanza,SOCCER PLAYER,slug_exacto
P-34577,Carlos,Lapetra,1938-11-29,Q2687414,12345166,Carlos_Lapetra,Carlos Lapetra,SOCCER PLAYER,slug_exacto
P-99025,Aymeric,Laporte,1994-05-27,Q3855340,37835680,Aymeric_Laporte,Aymeric Laporte,SOCCER PLAYER,slug_exacto
P-76583,Mike,Lapper,1970-09-28,Q1933289,3506670,Mike_Lapper,Mike Lapper,SOCCER PLAYER,slug_exacto
P-09282,Ion,Lǎpuşneanu,1908-12-08,Q1334288,31819284,Ion_Lăpușneanu,Ion Lăpușneanu,SOCCER PLAYER,api_qid
P-73006,Alfonso,Lara,1946-04-27,Q740834,33288991,Alfonso_Lara,Alfonso Lara,SOCCER PLAYER,slug_exacto
P-17733,Christian,Lara,1980-04-27,Q706320,5220708,Christian_Lara_(footballer),Christian Lara,SOCCER PLAYER,slug_exacto
P-92600,Diógenes,Lara,1903-04-06,Q2697413,31759305,Diógenes_Lara,Diógenes Lara,SOCCER PLAYER,slug_exacto
P-35791,Raúl,Lara,1973-02-28,Q1152866,5292831,Raúl_Lara,Raúl Lara,SOCCER PLAYER,slug_exacto
P-71313,Salah,Larbes,1952-09-16,,,,,,sin_match
P-05257,Dimitar,Largov,1936-09-10,Q2055332,33292412,Dimitar_Largov,Dimitar Largov,SOCCER PLAYER,slug_exacto
P-01925,Cyle,Larin,1995-04-17,Q16935084,42844094,Cyle_Larin,Cyle Larin,SOCCER PLAYER,slug_exacto
P-51110,Nikolay,Larionov,1957-01-19,Q1455707,15269616,Nikolay_Larionov,Nikolay Larionov,SOCCER PLAYER,slug_exacto
P-14107,Jean-François,Larios,1956-08-27,Q1388629,8784884,Jean-François_Larios,Jean-François Larios,SOCCER PLAYER,slug_exacto
P-96913,Pablo,Larios,1960-07-31,Q970467,5971487,Pablo_Larios,Pablo Larios,SOCCER PLAYER,slug_exacto
P-23168,Omar,Larrosa,1947-11-18,Q709739,7432677,Omar_Larrosa,Omar Larrosa,SOCCER PLAYER,slug_exacto
P-05707,Søren,Larsen,1981-09-06,Q318566,2610441,Søren_Larsen,Søren Larsen,SOCCER PLAYER,slug_exacto
P-86931,Bo,Larsson,1944-05-05,Q887423,3351558,Bo_Larsson,Bo Larsson,SOCCER PLAYER,slug_exacto
P-42895,Henrik,Larsson,1971-09-20,Q179334,240952,Henrik_Larsson,Henrik Larsson,SOCCER PLAYER,slug_exacto
P-00891,Lennart,Larsson,1953-07-09,,,,,,sin_match
P-22289,Peter,Larsson,1961-03-08,Q941611,13133417,"Peter_Larsson_(footballer,_born_1961)",Peter Larsson,SOCCER PLAYER,slug_exacto
P-74946,Sebastian,Larsson,1985-06-06,Q83638,1327509,Sebastian_Larsson,Sebastian Larsson,SOCCER PLAYER,slug_exacto
P-12397,Sven-Gunnar,Larsson,1940-05-10,Q946758,12847392,Sven-Gunnar_Larsson,Sven-Gunnar Larsson,SOCCER PLAYER,slug_exacto
P-42390,Richie,Laryea,1995-01-07,Q22096162,49102246,Richie_Laryea,Richie Laryea,SOCCER PLAYER,slug_exacto
P-61974,Russell,Latapy,1968-08-02,Q185693,2590357,Russell_Latapy,Russell Latapy,SOCCER PLAYER,slug_exacto
P-45036,Mohamed,Latif,1909-10-23,Q2706818,10150948,Mohamed_Latif,Mohamed Latif,SOCCER PLAYER,slug_exacto
P-54946,Ali,Latifi,1976-02-20,Q2437941,6942271,Ali_Latifi,Ali Latifi,SOCCER PLAYER,slug_exacto
P-21597,Grzegorz,Lato,1950-04-08,Q271557,1525677,Grzegorz_Lato,Grzegorz Lato,SOCCER PLAYER,slug_exacto
P-73521,Reinhard,Lauck,1946-09-16,Q541356,12401809,Reinhard_Lauck,Reinhard Lauck,SOCCER PLAYER,slug_exacto
P-28133,Brian,Laudrup,1969-02-22,Q212854,615829,Brian_Laudrup,Brian Laudrup,SOCCER PLAYER,slug_exacto
P-56788,Michael,Laudrup,1964-06-15,Q188720,409595,Michael_Laudrup,Michael Laudrup,COACH,slug_exacto
P-38724,not applicable,Lauren,1977-01-19,Q314755,1261758,Lauren_(footballer),Lauren,SOCCER PLAYER,slug_exacto
P-73308,Jean,Laurent,1906-12-30,,,,,,sin_match
P-05470,Lucien,Laurent,1907-12-10,Q315286,1737004,Lucien_Laurent,Lucien Laurent,SOCCER PLAYER,slug_exacto
P-01514,Jacob,Laursen,1971-10-06,Q536035,5570182,Jacob_Laursen,Jacob Laursen,SOCCER PLAYER,slug_exacto
P-27808,Martin,Laursen,1977-07-26,Q313207,1320624,Martin_Laursen,Martin Laursen,SOCCER PLAYER,slug_exacto
P-93477,José María,Lavalle,1911-06-05,Q2426473,33221831,José_María_Lavalle,José María Lavalle,SOCCER PLAYER,slug_exacto
P-69953,Ezequiel,Lavezzi,1985-05-03,Q275415,8098481,Ezequiel_Lavezzi,Ezequiel Lavezzi,SOCCER PLAYER,slug_exacto
P-22762,Denis,Law,1940-02-24,Q233565,935938,Denis_Law,Denis Law,SOCCER PLAYER,slug_exacto
P-76542,Garba,Lawal,1974-05-22,Q268914,2678959,Garba_Lawal,Garba Lawal,SOCCER PLAYER,slug_exacto
P-98909,Aaron,Lawrence,1970-08-11,,,,,,sin_match
P-49762,Dennis,Lawrence,1974-08-01,Q3677,3191825,Dennis_Lawrence,Dennis Lawrence,SOCCER PLAYER,slug_exacto
P-83211,Diego,Laxalt,1993-02-07,Q6999245,39169700,Diego_Laxalt,Diego Laxalt,SOCCER PLAYER,slug_exacto
P-10063,Miguel,Layún,1988-06-25,Q2358664,23257001,Miguel_Layún,Miguel Layún,SOCCER PLAYER,slug_exacto
P-54489,Gyula,Lázár,1911-01-24,Q940687,27422061,Gyula_Lázár,Gyula Lázár,SOCCER PLAYER,slug_exacto
P-06205,Stan,Lazaridis,1972-08-16,Q447458,1335825,Stan_Lazaridis,Stan Lazaridis,SOCCER PLAYER,slug_exacto
P-40791,Danko,Lazović,1983-05-17,Q311054,2512522,Danko_Lazović,Danko Lazović,SOCCER PLAYER,slug_exacto
P-54211,Darko,Lazović,1990-09-15,Q63687,19294138,Darko_Lazović,Darko Lazović,SOCCER PLAYER,slug_exacto
P-94723,Yvon,Le Roux,1960-04-19,Q938331,8784967,Yvon_Le_Roux,Yvon Le Roux,SOCCER PLAYER,slug_exacto
P-26320,Graeme,Le Saux,1968-10-17,Q360616,1477015,Graeme_Le_Saux,Graeme Le Saux,SOCCER PLAYER,slug_exacto
P-15195,Eugenio,Leal,1953-05-13,Q1999035,15179663,Eugenio_Leal,Eugenio Leal,SOCCER PLAYER,slug_exacto
P-16092,Fritz,Leandré,1948-03-13,,,,,,sin_match
P-52149,Joseph-Marion,Leandré,1945-05-09,,,,,,sin_match
P-65003,not applicable,Leandro,1959-03-17,Q969872,1991658,José_Leandro_Ferreira,José Leandro Ferreira,SOCCER PLAYER,slug_exacto
P-06015,not applicable,Leão,1949-07-11,Q274872,3007462,Émerson_Leão,Émerson Leão,SOCCER PLAYER,slug_exacto
P-27349,Rafael,Leão,1999-06-10,Q30055335,54143488,Rafael_Leão,Rafael Leão,SOCCER PLAYER,slug_exacto
P-42108,Michel,Leblond,1932-05-10,Q1391192,11361219,Michel_Leblond,Michel Leblond,SOCCER PLAYER,slug_exacto
P-06457,Lebo,Lebo,1977-05-29,Q953253,5172656,António_Lebo_Lebo,António Lebo Lebo,SOCCER PLAYER,slug_exacto
P-19907,Frank,Leboeuf,1968-01-22,Q290769,1509963,Frank_Leboeuf,Frank Leboeuf,SOCCER PLAYER,slug_exacto
P-35837,Mathew,Leckie,1991-02-04,Q176304,24196494,Mathew_Leckie,Mathew Leckie,SOCCER PLAYER,slug_exacto
P-03613,Simón,Lecue,1912-02-11,Q2707029,12130657,Simón_Lecue,Simón Lecue,SOCCER PLAYER,slug_exacto
P-93825,François,Ledent,1908-07-04,,,,,,sin_match
P-93191,Igor,Lediakhov,1968-05-22,Q458493,6093250,Igor_Lediakhov,Igor Lediakhov,SOCCER PLAYER,slug_exacto
P-18963,Bum-young,Lee,1989-04-02,Q497633,20789683,Lee_Bum-young,Lee Bum-young,SOCCER PLAYER,slug_exacto
P-36838,Chang-myung,Lee,1947-01-02,Q1185429,33174511,Li_Chan-myung,Li Chan-myung,SOCCER PLAYER,api_qid
P-22338,Chun-soo,Lee,1981-07-09,Q318757,628235,Lee_Chun-soo,Lee Chun-soo,SOCCER PLAYER,slug_exacto
P-40927,Chung-yong,Lee,1988-07-02,Q217104,13181986,Lee_Chung-yong,Lee Chung-yong,SOCCER PLAYER,slug_exacto
P-85453,Dong-gook,Lee,1979-04-29,Q347423,5946813,Lee_Dong-gook,Lee Dong-gook,SOCCER PLAYER,slug_exacto
P-60562,Eul-yong,Lee,1975-09-08,Q484674,2774052,Lee_Eul-yong,Lee Eul-yong,SOCCER PLAYER,slug_exacto
P-88728,Francis,Lee,1944-04-29,Q657352,548843,Francis_Lee,Francis Lee,SOCCER PLAYER,api_qid
P-86017,Heung-sil,Lee,1961-07-10,,,,,,sin_match
P-92775,Ho,Lee,1984-10-22,Q443720,5356824,"Lee_Ho_(footballer,_born_1984)",Lee Ho,SOCCER PLAYER,slug_exacto
P-93920,Jae-sung,Lee,1992-08-10,Q16234741,42218548,"Lee_Jae-sung_(footballer,_born_1992)",Lee Jae-sung,SOCCER PLAYER,slug_exacto
P-68563,Jong-hwa,Lee,1963-07-20,Q278822,23191833,Lee_Jong-hwa,Lee Jong-hwa,SOCCER PLAYER,slug_exacto
P-07494,Jung-soo,Lee,1980-01-08,Q213079,7142709,Lee_Jung-soo,Lee Jung-soo,SOCCER PLAYER,slug_exacto
P-60695,Keun-hak,Lee,1940-07-07,,,,,,sin_match
P-71308,Keun-ho,Lee,1985-04-11,Q494266,11805894,Lee_Keun-ho,Lee Keun-ho,SOCCER PLAYER,slug_exacto
P-65241,Lim-saeng,Lee,1971-11-18,Q623471,5947227,Lee_Lim-saeng,Lee Lim-saeng,SOCCER PLAYER,slug_exacto
P-66219,Min-sung,Lee,1973-06-23,Q484147,5947144,Lee_Min-sung,Lee Min-sung,SOCCER PLAYER,slug_exacto
P-43959,Rob,Lee,1966-02-01,Q465004,1683420,Rob_Lee,Rob Lee,SOCCER PLAYER,slug_exacto
P-54130,Sang-hun,Lee,1975-10-11,Q495948,5947195,Lee_Sang-hun_(footballer),Lee Sang-hun,SOCCER PLAYER,slug_exacto
P-05606,Sang-yi,Lee,1922-01-01,,,,,,sin_match
P-47850,Sang-yoon,Lee,1969-04-10,,,,,,sin_match
P-02947,Seung-woo,Lee,1998-01-06,Q16182353,46611423,Lee_Seung-woo,Lee Seung-woo,SOCCER PLAYER,slug_exacto
P-47809,Seung-yeoul,Lee,1989-03-06,Q462537,18364345,Lee_Seung-yeoul,Lee Seung-yeoul,SOCCER PLAYER,slug_exacto
P-85853,Soo-nam,Lee,1927-02-02,,,,,,sin_match
P-83876,Tae-ho,Lee,1961-01-29,Q495913,13662314,Lee_Tae-ho,Lee Tae-ho,SOCCER PLAYER,slug_exacto
P-95122,Woon-jae,Lee,1973-04-26,Q314728,2774162,Lee_Woon-jae,Lee Woon-jae,SOCCER PLAYER,slug_exacto
P-64718,Yong,Lee,1986-12-24,Q6515614,27924735,"Lee_Yong_(footballer,_born_1986)",Lee Yong,SOCCER PLAYER,slug_exacto
P-50333,Young-jin,Lee,1963-10-27,,,,,,sin_match
P-46519,Young-pyo,Lee,1977-04-23,Q312512,42394078,Lee_Young-pyo,Lee Young-pyo,SOCCER PLAYER,slug_exacto
P-22295,Ken,Leek,1935-07-26,,,,,,sin_match
P-90549,Graham,Leggat,1934-06-20,,,,,,sin_match
P-85374,Germán,Leguía,1954-01-02,Q2707715,8671697,Germán_Leguía,Germán Leguía,SOCCER PLAYER,slug_exacto
P-66341,Victoriano,Leguizamón,1922-03-23,,,,,,sin_match
P-71808,William,Lehman,1901-12-20,,,,,,sin_match
P-60333,August,Lehmann,1909-01-26,,,,,,sin_match
P-98511,Jens,Lehmann,1969-11-10,Q57114,837911,Jens_Lehmann,Jens Lehmann,SOCCER PLAYER,slug_exacto
P-91107,Stephan,Lehmann,1963-08-15,Q686846,5298355,Stephan_Lehmann,Stephan Lehmann,SOCCER PLAYER,slug_exacto
P-38753,Ernst,Lehner,1912-11-07,Q282401,6503377,Ernst_Lehner,Ernst Lehner,SOCCER PLAYER,slug_exacto
P-85003,Jim,Leighton,1958-07-24,Q352209,800481,Jim_Leighton,Jim Leighton,SOCCER PLAYER,slug_exacto
P-69289,Werner,Leimgruber,1934-09-02,Q930605,33173768,Werner_Leimgruber,Werner Leimgruber,SOCCER PLAYER,slug_exacto
P-72889,Carvalho,Leite,1912-06-25,Q261000,6124152,Carvalho_Leite,Carvalho Leite,SOCCER PLAYER,slug_exacto
P-50358,not applicable,Leivinha,1949-09-11,Q2306110,10168813,Leivinha,Leivinha,SOCCER PLAYER,slug_exacto
P-10439,Jacob,Lekgetho,1974-03-24,Q1226274,5573596,Jacob_Lekgetho,Jacob Lekgetho,SOCCER PLAYER,slug_exacto
P-31316,Ivan,Leko,1978-02-07,Q381805,5217460,Ivan_Leko,Ivan Leko,SOCCER PLAYER,slug_exacto
P-92627,Jerko,Leko,1980-04-09,Q314759,1447162,Jerko_Leko,Jerko Leko,SOCCER PLAYER,slug_exacto
P-39053,Dragoje,Leković,1967-11-21,Q2572070,5998688,Dragoje_Leković,Dragoje Leković,SOCCER PLAYER,slug_exacto
P-07153,Thomas,Lemar,1995-11-12,Q15081905,40353873,Thomas_Lemar,Thomas Lemar,SOCCER PLAYER,slug_exacto
P-31352,Alejandro,Lembo,1978-02-15,Q174391,5529919,Alejandro_Lembo,Alejandro Lembo,SOCCER PLAYER,slug_exacto
P-97018,Bob,Lenarduzzi,1955-05-01,,,,,,sin_match
P-64864,Aaron,Lennon,1987-04-16,Q175303,2420223,Aaron_Lennon,Aaron Lennon,SOCCER PLAYER,slug_exacto
P-62029,Jeremain,Lens,1987-11-24,Q519678,7816135,Jeremain_Lens,Jeremain Lens,SOCCER PLAYER,slug_exacto
P-83669,Pedro Pablo,León,1943-03-26,Q2313175,18809308,Pedro_Pablo_León,Pedro Pablo León,SOCCER PLAYER,slug_exacto
P-72471,not applicable,Leonardo,1969-09-05,Q46741,1129182,Leonardo_Araújo,Leonardo Araújo,COACH,slug_exacto
P-27425,Gianfranco,Leoncini,1939-09-25,Q1378311,15813767,Gianfranco_Leoncini,Gianfranco Leoncini,SOCCER PLAYER,slug_exacto
P-61579,Øyvind,Leonhardsen,1970-08-17,Q329901,1336743,Øyvind_Leonhardsen,Øyvind Leonhardsen,SOCCER PLAYER,slug_exacto
P-29799,Johnny,Leoni,1984-06-30,Q351624,6143176,Johnny_Leoni,Johnny Leoni,SOCCER PLAYER,slug_exacto
P-09730,not applicable,Leônidas,1913-09-06,Q311739,868349,Leônidas,Leônidas,SOCCER PLAYER,slug_exacto
P-57200,Roberto,Leopardi,1933-07-19,,,,,,sin_match
P-36467,Hugo,Lepe,1940-04-14,,,,,,sin_match
P-79590,Lukas,Lerager,1993-07-12,Q16064486,50045408,Lukas_Lerager,Lukas Lerager,SOCCER PLAYER,slug_exacto
P-92595,Søren,Lerby,1958-02-01,Q435337,2273668,Søren_Lerby,Søren Lerby,SOCCER PLAYER,slug_exacto
P-61424,Jefferson,Lerma,1994-10-25,Q16300824,47516223,Jefferson_Lerma,Jefferson Lerma,SOCCER PLAYER,slug_exacto
P-23507,André,Lerond,1930-12-06,Q520829,10698604,André_Lerond,André Lerond,SOCCER PLAYER,slug_exacto
P-57993,Rafael,Lesmes,1926-11-09,Q2032834,9996175,Rafael_Lesmes,Rafael Lesmes,SOCCER PLAYER,slug_exacto
P-19567,Yordan,Letchkov,1967-07-09,Q532156,1059941,Yordan_Letchkov,Yordan Letchkov,SOCCER PLAYER,slug_exacto
P-43905,Juan Carlos,Letelier,1959-05-20,Q2046711,8640656,Juan_Carlos_Letelier,Juan Carlos Letelier,SOCCER PLAYER,slug_exacto
P-37166,Reneilwe,Letsholonyane,1982-06-09,Q335704,21849148,Reneilwe_Letsholonyane,Reneilwe Letsholonyane,SOCCER PLAYER,slug_exacto
P-09660,Tino,Lettieri,1957-09-27,,,,,,sin_match
P-46094,Craig,Levein,1964-10-22,Q197698,1083662,Craig_Levein,Craig Levein,SOCCER PLAYER,slug_exacto
P-24982,Dylan,Levitt,2000-11-17,Q76700917,62450973,Dylan_Levitt,Dylan Levitt,SOCCER PLAYER,slug_exacto
P-97704,Mariusz,Lewandowski,1979-05-18,Q310982,5160739,Mariusz_Lewandowski,Mariusz Lewandowski,SOCCER PLAYER,slug_exacto
P-00549,Robert,Lewandowski,1988-08-21,Q151269,13362678,Robert_Lewandowski,Robert Lewandowski,SOCCER PLAYER,slug_exacto
P-97784,Eddie,Lewis,1974-05-17,Q350634,7072586,Eddie_Lewis_(American_soccer),Eddie Lewis,SOCCER PLAYER,nombre_anio
P-88328,Claudio,Lezcano,not available,,,,,,sin_match
P-73770,Juan Vicente,Lezcano,1937-04-05,Q2481872,8604575,Juan_Lezcano,Juan Lezcano,SOCCER PLAYER,api_qid
P-74112,Chi-an,Li,1945-07-07,,,,,,sin_match
P-45281,Dong-woon,Li,1945-07-04,Q1133556,33174690,Li_Dong-woon,Li Dong-woon,SOCCER PLAYER,slug_exacto
P-04951,Jong-kap,Li,1920-03-18,,,,,,sin_match
P-73309,Ki-joo,Li,1926-11-12,,,,,,sin_match
P-28870,Tie,Li,1977-05-18,Q464533,717485,Li_Tie,Li Tie,SOCCER PLAYER,slug_exacto
P-12619,Weifeng,Li,1978-12-01,Q461284,2488818,Li_Weifeng,Li Weifeng,SOCCER PLAYER,slug_exacto
P-71211,Xiaopeng,Li,1975-06-20,Q483477,1825290,Li_Xiaopeng_(footballer),Li Xiaopeng,COACH,slug_exacto
P-89688,Ernest,Libérati,1906-03-22,Q1356436,11708865,Ernest_Libérati,Ernest Libérati,SOCCER PLAYER,slug_exacto
P-94752,Thomas,Libiih,1967-11-17,,,,,,sin_match
P-62529,Reinhard,Libuda,1943-10-10,Q340143,4424891,Reinhard_Libuda,Reinhard Libuda,SOCCER PLAYER,slug_exacto
P-09988,Stephan,Lichtsteiner,1984-01-16,Q208586,3497944,Stephan_Lichtsteiner,Stephan Lichtsteiner,SOCCER PLAYER,slug_exacto
P-85009,Werner,Liebrich,1927-01-18,Q551474,7142716,Werner_Liebrich,Werner Liebrich,SOCCER PLAYER,slug_exacto
P-10338,Nils,Liedholm,1922-10-08,Q312633,1570177,Nils_Liedholm,Nils Liedholm,SOCCER PLAYER,slug_exacto
P-28404,not applicable,Liédson,1977-12-17,Q213676,1840755,Liédson,Liédson,SOCCER PLAYER,slug_exacto
P-26292,Noël,Liétaer,1908-11-17,Q728731,25697666,Noël_Liétaer,Noël Liétaer,SOCCER PLAYER,slug_exacto
P-63813,Gheorghe,Liliac,1959-04-22,,,,,,sin_match
P-61086,Zoong-sun,Lim,1943-07-16,,,,,,sin_match
P-40151,not applicable,Lima,1942-01-18,Q2449583,15089748,"Lima_(footballer,_born_1942)",Lima,SOCCER PLAYER,api_qid
P-32146,Néjib,Limam,1953-06-12,,,,,,sin_match
P-59805,Anders,Limpar,1965-09-24,Q460375,1291746,Anders_Limpar,Anders Limpar,SOCCER PLAYER,slug_exacto
P-50231,Torsten,Lindberg,1917-04-14,Q1336279,24198232,Torsten_Lindberg,Torsten Lindberg,SOCCER PLAYER,slug_exacto
P-31431,Victor,Lindelöf,1994-07-17,Q4125587,36443638,Victor_Lindelöf,Victor Lindelöf,SOCCER PLAYER,slug_exacto
P-29893,Klaus,Lindenberger,1957-05-28,Q695568,5565879,Klaus_Lindenberger,Klaus Lindenberger,SOCCER PLAYER,slug_exacto
P-56514,Arne,Linderholm,1916-02-22,,,,,,sin_match
P-69553,Anders,Linderoth,1950-03-21,Q491163,2919121,Anders_Linderoth,Anders Linderoth,SOCCER PLAYER,slug_exacto
P-05583,Tobias,Linderoth,1979-04-21,Q313148,2640795,Tobias_Linderoth,Tobias Linderoth,SOCCER PLAYER,slug_exacto
P-12173,Sven,Lindman,1942-04-19,,,,,,sin_match
P-70516,Jesper,Lindstrøm,2000-02-29,Q65967193,61391375,Jesper_Lindstrøm,Jesper Lindstrøm,SOCCER PLAYER,slug_exacto
P-36651,Gary,Lineker,1960-11-30,Q47778,12583,Gary_Lineker,Gary Lineker,SOCCER PLAYER,slug_exacto
P-64111,Karol,Linetty,1995-02-02,Q6373051,37534575,Karol_Linetty,Karol Linetty,SOCCER PLAYER,slug_exacto
P-63620,Jesse,Lingard,1992-12-15,Q6186603,37567406,Jesse_Lingard,Jesse Lingard,SOCCER PLAYER,slug_exacto
P-17520,Thomas,Linke,1969-12-26,Q163040,2449032,Thomas_Linke,Thomas Linke,SOCCER PLAYER,slug_exacto
P-52446,Manfred,Linzmaier,1962-08-27,,,,,,sin_match
P-17091,Luka,Lipošinović,1933-05-12,Q2011753,17624443,Luka_Lipošinović,Luka Lipošinović,SOCCER PLAYER,slug_exacto
P-35230,Kazimierz,Lis,1910-04-09,,,,,,sin_match
P-48718,Gennadiy,Litovchenko,1963-09-11,Q921830,5148584,Hennadiy_Lytovchenko,Hennadiy Lytovchenko,SOCCER PLAYER,api_qid
P-89975,Pierre,Littbarski,1960-04-16,Q47516,2461077,Pierre_Littbarski,Pierre Littbarski,COACH,slug_exacto
P-31643,Marko,Livaja,1993-08-26,Q591443,34664722,Marko_Livaja,Marko Livaja,SOCCER PLAYER,slug_exacto
P-99988,Dominik,Livaković,1995-01-09,Q18207229,43978166,Dominik_Livaković,Dominik Livaković,SOCCER PLAYER,slug_exacto
P-59252,Sergio,Livingstone,1920-03-26,Q926387,1471672,Sergio_Livingstone,Sergio Livingstone,SOCCER PLAYER,slug_exacto
P-56735,Bixente,Lizarazu,1969-12-09,Q44073,779033,Bixente_Lizarazu,Bixente Lizarazu,SOCCER PLAYER,slug_exacto
P-45505,Adem,Ljajić,1991-09-29,Q315282,19270628,Adem_Ljajić,Adem Ljajić,SOCCER PLAYER,slug_exacto
